date,name,category,value
01-01-2000,Coca-Cola,Beverages,72537
01-01-2000,Microsoft,Technology,70196
01-01-2000,IBM,Business Services,53183
01-01-2000,Intel,Technology,39048
01-01-2000,Nokia,Technology,38528
01-01-2000,GE,Diversified,38127
01-01-2000,Ford,Automotive,36368
01-01-2000,Disney,Media,33553
01-01-2000,McDonald's,Restaurants,27859
01-01-2000,AT&T,Telecommunications,25548
01-01-2000,Marlboro,Tobacco,22110
01-01-2000,Mercedes-Benz,Automotive,21104
01-01-2000,HP,Electronics,20572
01-01-2000,Cisco,Business Services,20067
01-01-2000,Toyota,Automotive,18823
01-01-2000,Citi,Financial Services,18809
01-01-2000,Gillette,FMCG,17358
01-01-2000,Sony,Electronics,16409
01-01-2000,American Express,Financial Services,16122
01-01-2000,Honda,Automotive,15244
01-01-2000,Compaq,Technology,14602
01-01-2000,NESCAFÉ,Beverages,13680
01-01-2000,BMW,Automotive,12969
01-01-2000,Kodak,Electronics,11822
01-01-2000,Heinz,FMCG,11742
01-01-2000,Budweiser,Alcohol,10684
01-01-2000,Xerox,Business Services,9699
01-01-2000,Dell,Electronics,9476
01-01-2000,Gap,Apparel,9316
01-01-2000,Nike,Sporting Goods,8015
01-01-2000,Volkswagen,Automotive,7834
01-01-2000,Ericsson,Electronics,7805
01-01-2000,Kellogg's,FMCG,7357
01-01-2000,Louis Vuitton,Luxury,6887
01-01-2000,Pepsi,Beverages,6636
01-01-2000,Apple,Technology,6594
01-01-2000,MTV,Media,6411
01-01-2000,Yahoo!,Media,6299
01-01-2000,SAP,Business Services,6135
01-01-2000,IKEA,Retail,6031
01-01-2000,Duracell,FMCG,5885
01-01-2000,Philips,Electronics,5481
01-01-2000,Samsung,Technology,5223
01-01-2000,Gucci,Luxury,5149
01-01-2000,Kleenex,FMCG,5144
01-01-2000,Reuters,Media,4876
01-01-2000,AOL,Media,4531
01-01-2000,Amazon,Technology,4528
01-01-2000,Motorola,Electronics,4445
01-01-2000,Colgate,FMCG,4417
01-01-2000,Wrigley,FMCG,4324
01-01-2000,Chanel,Luxury,4141
01-01-2000,adidas,Sporting Goods,3791
01-01-2000,Panasonic,Electronics,3734
01-01-2000,Rolex,Luxury,3561
01-01-2000,Hertz,Automotive,3438
01-01-2000,Bacardi,Alcohol,3187
01-01-2000,BP,Energy,3066
01-01-2000,Moët & Chandon,Alcohol,2799
01-01-2000,Shell,Energy,2786
01-01-2000,Burger King,Restaurants,2701
01-01-2000,Smirnoff,Alcohol,2443
01-01-2000,Barbie,Toys & Games,2315
01-01-2000,Heineken,Alcohol,2218
01-01-2000,Wall Street Journal,Media,2184
01-01-2000,Ralph Lauren,Apparel,1834
01-01-2000,Johnnie Walker,Alcohol,1541
01-01-2000,Hilton,Hospitality,1483
01-01-2000,Jack Daniel's,Alcohol,1480
01-01-2000,Armani,Luxury,1456
01-01-2000,Pampers,FMCG,1400
01-01-2000,Starbucks,Restaurants,1329
01-01-2000,Guinness,Alcohol,1224
01-01-2000,Financial Times,Media,1148
01-01-2000,Benetton,Apparel,1008
01-01-2001,Coca-Cola,Beverages,68945
01-01-2001,Microsoft,Technology,65068
01-01-2001,IBM,Business Services,52752
01-01-2001,GE,Diversified,42396
01-01-2001,Nokia,Technology,35035
01-01-2001,Intel,Technology,34665
01-01-2001,Disney,Media,32591
01-01-2001,Ford,Automotive,30092
01-01-2001,McDonald's,Restaurants,25289
01-01-2001,AT&T,Telecommunications,22828
01-01-2001,Marlboro,Tobacco,22053
01-01-2001,Mercedes-Benz,Automotive,21728
01-01-2001,Citi,Financial Services,19005
01-01-2001,Toyota,Automotive,18578
01-01-2001,HP,Electronics,17983
01-01-2001,Cisco,Business Services,17209
01-01-2001,American Express,Financial Services,16919
01-01-2001,Gillette,FMCG,15298
01-01-2001,Merrill Lynch,Financial Services,15015
01-01-2001,Sony,Electronics,15005
01-01-2001,Honda,Automotive,14638
01-01-2001,BMW,Automotive,13858
01-01-2001,NESCAFÉ,Beverages,13250
01-01-2001,Compaq,Technology,12354
01-01-2001,Oracle,Business Services,12224
01-01-2001,Budweiser,Alcohol,10838
01-01-2001,Kodak,Electronics,10801
01-01-2001,"Merck & Co., Inc.",Pharmaceuticals,9672
01-01-2001,Nintendo,Electronics,9460
01-01-2001,Pfizer,Pharmaceuticals,8951
01-01-2001,Gap,Apparel,8746
01-01-2001,Dell,Electronics,8269
01-01-2001,Goldman Sachs,Financial Services,7862
01-01-2001,Nike,Sporting Goods,7589
01-01-2001,Volkswagen,Automotive,7338
01-01-2001,Ericsson,Electronics,7069
01-01-2001,Heinz,FMCG,7062
01-01-2001,Louis Vuitton,Luxury,7053
01-01-2001,Kellogg's,FMCG,7005
01-01-2001,MTV,Media,6599
01-01-2001,Canon,Electronics,6580
01-01-2001,Samsung,Technology,6374
01-01-2001,SAP,Business Services,6307
01-01-2001,Pepsi,Beverages,6214
01-01-2001,Xerox,Business Services,6019
01-01-2001,IKEA,Retail,6005
01-01-2001,Pizza Hut,Restaurants,5978
01-01-2001,Harley-Davidson,Automotive,5532
01-01-2001,Apple,Technology,5464
01-01-2001,Gucci,Luxury,5363
01-01-2001,KFC,Restaurants,5261
01-01-2001,Reuters,Media,5236
01-01-2001,Sun Microsystems,Business Services,5149
01-01-2001,Kleenex,FMCG,5085
01-01-2001,Philips,Electronics,4900
01-01-2001,Colgate,FMCG,4572
01-01-2001,Wrigley,FMCG,4530
01-01-2001,AOL,Media,4495
01-01-2001,Yahoo!,Media,4378
01-01-2001,Avon,FMCG,4369
01-01-2001,Chanel,Luxury,4265
01-01-2001,Duracell,FMCG,4140
01-01-2001,Boeing,Diversified,4060
01-01-2001,Texas Instruments,Technology,4041
01-01-2001,Kraft,FMCG,4032
01-01-2001,Motorola,Electronics,3761
01-01-2001,Levi's,Apparel,3747
01-01-2001,Time,Media,3724
01-01-2001,Rolex,Luxury,3701
01-01-2001,adidas,Sporting Goods,3650
01-01-2001,Hertz,Automotive,3617
01-01-2001,Panasonic,Electronics,3490
01-01-2001,Tiffany & Co.,Luxury,3483
01-01-2001,BP,Energy,3247
01-01-2001,Bacardi,Alcohol,3204
01-01-2001,Amazon,Technology,3130
01-01-2001,Shell,Energy,2844
01-01-2001,Smirnoff,Alcohol,2594
01-01-2001,Moët & Chandon,Alcohol,2470
01-01-2001,Burger King,Restaurants,2426
01-01-2001,Mobil,Energy,2415
01-01-2001,Heineken,Alcohol,2266
01-01-2001,Wall Street Journal,Media,2184
01-01-2001,Barbie,Toys & Games,2037
01-01-2001,Ralph Lauren,Apparel,1910
01-01-2001,FedEx,Logistics,1885
01-01-2001,Nivea,FMCG,1782
01-01-2001,Starbucks,Restaurants,1757
01-01-2001,Johnnie Walker,Alcohol,1649
01-01-2001,Jack Daniel's,Alcohol,1583
01-01-2001,Armani,Luxury,1490
01-01-2001,Pampers,FMCG,1410
01-01-2001,Absolut,Alcohol,1378
01-01-2001,Guinness,Alcohol,1357
01-01-2001,Financial Times,Media,1310
01-01-2001,Hilton,Hospitality,1235
01-01-2001,Carlsberg,Alcohol,1075
01-01-2001,Siemens,Diversified,1029
01-01-2001,Swatch,FMCG,1004
01-01-2001,Benetton,Apparel,1002
01-01-2002,Coca-Cola,Beverages,69637
01-01-2002,Microsoft,Technology,64091
01-01-2002,IBM,Business Services,51188
01-01-2002,GE,Diversified,41311
01-01-2002,Intel,Technology,30861
01-01-2002,Nokia,Technology,29970
01-01-2002,Disney,Media,29256
01-01-2002,McDonald's,Restaurants,26375
01-01-2002,Marlboro,Tobacco,24151
01-01-2002,Mercedes-Benz,Automotive,21010
01-01-2002,Ford,Automotive,20403
01-01-2002,Toyota,Automotive,19448
01-01-2002,Citi,Financial Services,18066
01-01-2002,HP,Electronics,16776
01-01-2002,American Express,Financial Services,16287
01-01-2002,Cisco,Business Services,16222
01-01-2002,AT&T,Telecommunications,16059
01-01-2002,Honda,Automotive,15064
01-01-2002,Gillette,FMCG,14959
01-01-2002,BMW,Automotive,14425
01-01-2002,Sony,Electronics,13899
01-01-2002,NESCAFÉ,Beverages,12843
01-01-2002,Oracle,Business Services,11510
01-01-2002,Budweiser,Alcohol,11349
01-01-2002,Merrill Lynch,Financial Services,11230
01-01-2002,Morgan Stanley,Financial Services,11205
01-01-2002,Compaq,Technology,9803
01-01-2002,Pfizer,Pharmaceuticals,9770
01-01-2002,J.P. Morgan,Financial Services,9693
01-01-2002,Kodak,Electronics,9671
01-01-2002,Dell,Electronics,9237
01-01-2002,Nintendo,Electronics,9219
01-01-2002,"Merck & Co., Inc.",Pharmaceuticals,9138
01-01-2002,Samsung,Technology,8310
01-01-2002,Nike,Sporting Goods,7724
01-01-2002,Gap,Apparel,7406
01-01-2002,Heinz,FMCG,7347
01-01-2002,Volkswagen,Automotive,7209
01-01-2002,Goldman Sachs,Financial Services,7194
01-01-2002,Kellogg's,FMCG,7191
01-01-2002,Louis Vuitton,Luxury,7054
01-01-2002,SAP,Business Services,6775
01-01-2002,Canon,Electronics,6721
01-01-2002,IKEA,Retail,6545
01-01-2002,Pepsi,Beverages,6394
01-01-2002,Harley-Davidson,Automotive,6266
01-01-2002,MTV,Media,6078
01-01-2002,Pizza Hut,Restaurants,6046
01-01-2002,KFC,Restaurants,5346
01-01-2002,Apple,Technology,5316
01-01-2002,Xerox,Business Services,5308
01-01-2002,Gucci,Luxury,5304
01-01-2002,Accenture,Business Services,5182
01-01-2002,L'Oréal,FMCG,5079
01-01-2002,Kleenex,FMCG,5039
01-01-2002,Sun Microsystems,Business Services,4773
01-01-2002,Wrigley,FMCG,4747
01-01-2002,Reuters,Media,4611
01-01-2002,Colgate,FMCG,4602
01-01-2002,Philips,Electronics,4561
01-01-2002,Nestlé,FMCG,4430
01-01-2002,Avon,FMCG,4399
01-01-2002,AOL,Media,4326
01-01-2002,Chanel,Luxury,4272
01-01-2002,Kraft,FMCG,4079
01-01-2002,Danone,FMCG,4054
01-01-2002,Yahoo!,Media,3855
01-01-2002,adidas,Sporting Goods,3690
01-01-2002,Rolex,Luxury,3686
01-01-2002,Time,Media,3682
01-01-2002,Ericsson,Electronics,3589
01-01-2002,Tiffany & Co.,Luxury,3482
01-01-2002,Levi's,Apparel,3454
01-01-2002,Motorola,Electronics,3416
01-01-2002,Duracell,FMCG,3409
01-01-2002,BP,Energy,3390
01-01-2002,Hertz,Automotive,3362
01-01-2002,Bacardi,Alcohol,3341
01-01-2002,Caterpillar,Diversified,3218
01-01-2002,Amazon,Technology,3175
01-01-2002,Panasonic,Electronics,3141
01-01-2002,Boeing,Diversified,2973
01-01-2002,Shell,Energy,2810
01-01-2002,Smirnoff,Alcohol,2723
01-01-2002,Johnson & Johnson,FMCG,2509
01-01-2002,Prada,Luxury,2489
01-01-2002,Moët & Chandon,Alcohol,2445
01-01-2002,Heineken,Alcohol,2396
01-01-2002,Mobil,Energy,2358
01-01-2002,Burger King,Restaurants,2163
01-01-2002,Nivea,FMCG,2059
01-01-2002,Wall Street Journal,Media,1961
01-01-2002,Starbucks,Restaurants,1961
01-01-2002,Barbie,Toys & Games,1937
01-01-2002,Ralph Lauren,Apparel,1928
01-01-2002,FedEx,Logistics,1919
01-01-2002,Johnnie Walker,Alcohol,1654
01-01-2002,Jack Daniel's,Alcohol,1580
01-01-2002,3M,Diversified,1579
01-01-2002,Armani,Luxury,1509
01-01-2003,Coca-Cola,Beverages,70453
01-01-2003,Microsoft,Technology,65174
01-01-2003,IBM,Business Services,51767
01-01-2003,GE,Diversified,42340
01-01-2003,Intel,Technology,31112
01-01-2003,Nokia,Technology,29440
01-01-2003,Disney,Media,28036
01-01-2003,McDonald's,Restaurants,24699
01-01-2003,Marlboro,Tobacco,22183
01-01-2003,Mercedes-Benz,Automotive,21371
01-01-2003,Toyota,Automotive,20784
01-01-2003,HP,Electronics,19860
01-01-2003,Citi,Financial Services,18571
01-01-2003,Ford,Automotive,17066
01-01-2003,American Express,Financial Services,16833
01-01-2003,Gillette,FMCG,15978
01-01-2003,Cisco,Business Services,15789
01-01-2003,Honda,Automotive,15625
01-01-2003,BMW,Automotive,15106
01-01-2003,Sony,Electronics,13153
01-01-2003,NESCAFÉ,Beverages,12336
01-01-2003,Budweiser,Alcohol,11894
01-01-2003,Pepsi,Beverages,11777
01-01-2003,Oracle,Business Services,11263
01-01-2003,Samsung,Technology,10846
01-01-2003,Morgan Stanley,Financial Services,10691
01-01-2003,Merrill Lynch,Financial Services,10521
01-01-2003,Pfizer,Pharmaceuticals,10455
01-01-2003,Dell,Electronics,10367
01-01-2003,"Merck & Co., Inc.",Pharmaceuticals,9407
01-01-2003,J.P. Morgan,Financial Services,9120
01-01-2003,Nintendo,Electronics,8190
01-01-2003,Nike,Sporting Goods,8167
01-01-2003,Kodak,Electronics,7826
01-01-2003,SAP,Business Services,7714
01-01-2003,Gap,Apparel,7688
01-01-2003,HSBC,Financial Services,7565
01-01-2003,Kellogg's,FMCG,7438
01-01-2003,Canon,Electronics,7192
01-01-2003,Heinz,FMCG,7097
01-01-2003,Goldman Sachs,Financial Services,7039
01-01-2003,Volkswagen,Automotive,6938
01-01-2003,IKEA,Retail,6918
01-01-2003,Harley-Davidson,Automotive,6775
01-01-2003,Louis Vuitton,Luxury,6708
01-01-2003,MTV,Media,6278
01-01-2003,L'Oréal,FMCG,5600
01-01-2003,Xerox,Business Services,5578
01-01-2003,KFC,Restaurants,5576
01-01-2003,Apple,Technology,5554
01-01-2003,Pizza Hut,Restaurants,5312
01-01-2003,Accenture,Business Services,5301
01-01-2003,Gucci,Luxury,5100
01-01-2003,Kleenex,FMCG,5057
01-01-2003,Wrigley,FMCG,5057
01-01-2003,Colgate,FMCG,4686
01-01-2003,Avon,FMCG,4631
01-01-2003,Sun Microsystems,Business Services,4465
01-01-2003,Philips,Electronics,4464
01-01-2003,Nestlé,FMCG,4460
01-01-2003,Chanel,Luxury,4315
01-01-2003,Danone,FMCG,4237
01-01-2003,Kraft,FMCG,4171
01-01-2003,AOL,Media,3961
01-01-2003,Yahoo!,Media,3895
01-01-2003,Time,Media,3784
01-01-2003,adidas,Sporting Goods,3679
01-01-2003,Rolex,Luxury,3673
01-01-2003,BP,Energy,3582
01-01-2003,Tiffany & Co.,Luxury,3540
01-01-2003,Duracell,FMCG,3438
01-01-2003,Bacardi,Alcohol,3431
01-01-2003,Hermès,Luxury,3416
01-01-2003,Amazon,Technology,3403
01-01-2003,Caterpillar,Diversified,3363
01-01-2003,Reuters,Media,3300
01-01-2003,Levi's,Apparel,3298
01-01-2003,Hertz,Automotive,3288
01-01-2003,Panasonic,Electronics,3257
01-01-2003,Ericsson,Electronics,3153
01-01-2003,Motorola,Electronics,3103
01-01-2003,Hennessy,Alcohol,2996
01-01-2003,Shell,Energy,2983
01-01-2003,Boeing,Diversified,2864
01-01-2003,Smirnoff,Alcohol,2806
01-01-2003,Johnson & Johnson,FMCG,2706
01-01-2003,Prada,Luxury,2535
01-01-2003,Moët & Chandon,Alcohol,2524
01-01-2003,Nissan,Automotive,2495
01-01-2003,Heineken,Alcohol,2431
01-01-2003,Mobil,Energy,2407
01-01-2003,Nivea,FMCG,2221
01-01-2003,Starbucks,Restaurants,2136
01-01-2003,Burger King,Restaurants,2121
01-01-2003,Ralph Lauren,Apparel,2048
01-01-2003,FedEx,Logistics,2032
01-01-2003,Barbie,Toys & Games,1873
01-01-2003,Wall Street Journal,Media,1763
01-01-2003,Johnnie Walker,Alcohol,1724
01-01-2003,Jack Daniel's,Alcohol,1612
01-01-2004,Coca-Cola,Beverages,67394
01-01-2004,Microsoft,Technology,61372
01-01-2004,IBM,Business Services,53791
01-01-2004,GE,Diversified,44111
01-01-2004,Intel,Technology,33499
01-01-2004,Disney,Media,27113
01-01-2004,McDonald's,Restaurants,25001
01-01-2004,Nokia,Technology,24041
01-01-2004,Toyota,Automotive,22673
01-01-2004,Marlboro,Tobacco,22128
01-01-2004,Mercedes-Benz,Automotive,21331
01-01-2004,HP,Electronics,20978
01-01-2004,Citi,Financial Services,19971
01-01-2004,American Express,Financial Services,17683
01-01-2004,Gillette,FMCG,16723
01-01-2004,Cisco,Business Services,15948
01-01-2004,BMW,Automotive,15886
01-01-2004,Honda,Automotive,14874
01-01-2004,Ford,Automotive,14475
01-01-2004,Sony,Electronics,12759
01-01-2004,Samsung,Technology,12553
01-01-2004,Pepsi,Beverages,12066
01-01-2004,NESCAFÉ,Beverages,11892
01-01-2004,Budweiser,Alcohol,11846
01-01-2004,Dell,Electronics,11500
01-01-2004,Merrill Lynch,Financial Services,11499
01-01-2004,Morgan Stanley,Financial Services,11498
01-01-2004,Oracle,Business Services,10935
01-01-2004,Pfizer,Pharmaceuticals,10635
01-01-2004,J.P. Morgan,Financial Services,9782
01-01-2004,Nike,Sporting Goods,9260
01-01-2004,"Merck & Co., Inc.",Pharmaceuticals,8811
01-01-2004,HSBC,Financial Services,8671
01-01-2004,SAP,Business Services,8323
01-01-2004,Canon,Electronics,8055
01-01-2004,Kellogg's,FMCG,8029
01-01-2004,Goldman Sachs,Financial Services,7954
01-01-2004,Gap,Apparel,7873
01-01-2004,Siemens,Diversified,7470
01-01-2004,IKEA,Retail,7182
01-01-2004,Harley-Davidson,Automotive,7057
01-01-2004,Heinz,FMCG,7026
01-01-2004,Apple,Technology,6871
01-01-2004,Louis Vuitton,Luxury,6602
01-01-2004,UBS,Financial Services,6526
01-01-2004,Nintendo,Electronics,6479
01-01-2004,MTV,Media,6456
01-01-2004,Volkswagen,Automotive,6410
01-01-2004,L'Oréal,FMCG,5902
01-01-2004,Accenture,Business Services,5772
01-01-2004,Xerox,Business Services,5696
01-01-2004,Wrigley,FMCG,5424
01-01-2004,Kodak,Electronics,5231
01-01-2004,KFC,Restaurants,5118
01-01-2004,Pizza Hut,Restaurants,5050
01-01-2004,Colgate,FMCG,4929
01-01-2004,Kleenex,FMCG,4881
01-01-2004,Avon,FMCG,4849
01-01-2004,Gucci,Luxury,4715
01-01-2004,eBay,Retail,4700
01-01-2004,Yahoo!,Media,4545
01-01-2004,Nestlé,FMCG,4529
01-01-2004,Danone,FMCG,4488
01-01-2004,Chanel,Luxury,4416
01-01-2004,Philips,Electronics,4378
01-01-2004,Amazon,Technology,4156
01-01-2004,Kraft,FMCG,4112
01-01-2004,Caterpillar,Diversified,3801
01-01-2004,adidas,Sporting Goods,3740
01-01-2004,Rolex,Luxury,3720
01-01-2004,Reuters,Media,3691
01-01-2004,BP,Energy,3662
01-01-2004,Time,Media,3651
01-01-2004,Porsche,Automotive,3646
01-01-2004,Tiffany & Co.,Luxury,3638
01-01-2004,Motorola,Electronics,3483
01-01-2004,Panasonic,Electronics,3480
01-01-2004,Hertz,Automotive,3411
01-01-2004,Hermès,Luxury,3376
01-01-2004,Duracell,FMCG,3362
01-01-2004,Audi,Automotive,3288
01-01-2004,AOL,Media,3248
01-01-2004,Hennessy,Alcohol,3084
01-01-2004,Shell,Energy,2985
01-01-2004,Levi's,Apparel,2979
01-01-2004,Smirnoff,Alcohol,2975
01-01-2004,Johnson & Johnson,FMCG,2952
01-01-2004,ING,Financial Services,2864
01-01-2004,Moët & Chandon,Alcohol,2861
01-01-2004,Nissan,Automotive,2833
01-01-2004,Cartier,Luxury,2749
01-01-2004,Estee Lauder,FMCG,2634
01-01-2004,Armani,Luxury,2613
01-01-2004,Boeing,Diversified,2576
01-01-2004,Prada,Luxury,2568
01-01-2004,Mobil,Energy,2492
01-01-2004,Nivea,FMCG,2409
01-01-2004,Starbucks,Restaurants,2400
01-01-2004,Heineken,Alcohol,2380
01-01-2004,Ralph Lauren,Apparel,2147
01-01-2005,Coca-Cola,Beverages,67525
01-01-2005,Microsoft,Technology,59941
01-01-2005,IBM,Business Services,53376
01-01-2005,GE,Diversified,46996
01-01-2005,Intel,Technology,35588
01-01-2005,Nokia,Technology,26452
01-01-2005,Disney,Media,26441
01-01-2005,McDonald's,Restaurants,26014
01-01-2005,Toyota,Automotive,24837
01-01-2005,Marlboro,Tobacco,21189
01-01-2005,Mercedes-Benz,Automotive,20006
01-01-2005,Citi,Financial Services,19967
01-01-2005,HP,Electronics,18866
01-01-2005,American Express,Financial Services,18559
01-01-2005,Gillette,FMCG,17534
01-01-2005,BMW,Automotive,17126
01-01-2005,Cisco,Business Services,16592
01-01-2005,Louis Vuitton,Luxury,16077
01-01-2005,Honda,Automotive,15788
01-01-2005,Samsung,Technology,14956
01-01-2005,Dell,Electronics,13231
01-01-2005,Ford,Automotive,13159
01-01-2005,Pepsi,Beverages,12399
